SIMRUN,TIMEINT,DATACOLLECTIONMEASUREMENT,ACCELERATION,DIST,LENGTH,VEHS,PERS,QUEUEDELAY,SPEEDAVGARITH,SPEEDAVGHARM,OCCUPRATE
8,103-12,2,1.07668656246681671,396.20330459518447697,2.89771509933456617,4,4,96.00000000000000000,11.56198008003331523,10.43971052593041193,1.00000000000000000
8,103-12,3,-0.58222697360246822,197.14781453079908147,3.83902906242781361,19,19,95.63157894736842479,23.93692128376247652,12.07552614086276499,0.97258975180671425
8,103-12,4,0.80458446843856879,337.97472095399348291,5.19261341476426530,13,13,78.30769230769230660,14.95739364347560674,7.57528475794907052,0.94659343757418624
8,103-13,1,-0.05050522362067866,285.29600163663991452,4.21569074764837648,12,12,137.25000000000000000,25.82297122045900650,25.16678646766687422,0.55492819614379629
8,103-13,2,,,,0,0,,,,1.00000000000000000
8,103-13,3,-1.07169583457352413,195.35812566937283918,3.84122107934941726,6,6,103.16666666666667140,9.13224950044914685,6.48142809145805732,1.00000000000000000
8,103-13,4,0.64085578949028588,339.53578433093616695,4.35598569216567899,16,16,54.31250000000000000,30.11757668981270086,27.88325061216102796,1.00000000000000000
8,103-14,1,-0.47162410029809537,282.25702930113197908,3.14759844430262570,12,12,120.16666666666667140,20.33322187370874801,16.26949933532672432,0.28622255360219812
8,103-14,2,0.08486515179836618,396.20658229522484817,8.04970259332649363,8,8,131.50000000000000000,24.93051964397563935,21.96126094905435977,0.59016981086543840
8,103-14,3,,,,0,0,,,,1.00000000000000000
8,103-14,4,0.75387241719445608,340.14263659375546922,4.67230516411258634,17,17,45.17647058823529704,20.33265432356935776,16.22047435363644041,0.80989869927725711
8,103-15,1,,,,0,0,,,,0.00000000000000000
8,103-15,2,-0.41368499156827399,395.35888115718847757,5.72605483140933380,10,10,148.80000000000001137,21.94001056163693519,18.60906108741439979,0.63044074602036815
8,103-15,3,0.42722506344583139,197.11378036865886543,4.22398991217058395,13,13,132.69230769230767919,23.69205276053227394,17.10307393309735247,1.00000000000000000
8,103-15,4,0.69963982692290116,338.65049091125746372,3.02302874423299661,19,19,64.05263157894736992,25.29961326169102165,22.47148148267310219,0.57684075262681067
8,103-16,1,,,,0,0,,,,0.00000000000000000
8,103-16,2,,,,0,0,,,,0.00000000000000000
8,103-16,3,-1.55990061104630739,195.98064130027799479,4.01549041849828647,13,13,124.61538461538465583,17.87022543170067834,2.33661780596548363,0.99850721006602994
8,103-16,4,-0.15978159512707368,337.81699269535408803,4.50761277306862507,15,15,89.59999999999999432,13.34294836504881054,10.68187092070992961,0.95918927606673676
8,103-17,1,-0.50200510827386990,285.04407269860092811,5.08694325368216393,13,13,180.46153846153845279,26.49961901521963270,20.46128082264736037,0.27605401710287075
8,103-17,2,,,,0,0,,,,0.00000000000000000
8,103-17,3,,,,0,0,,,,1.00000000000000000
8,103-17,4,0.31605040995012657,337.93621319610434739,3.03643021602614560,15,15,18.93333333333333357,24.75109450428209712,22.98268951473575328,1.00000000000000000
8,103-18,1,-0.32923202443703209,285.60275515747719055,4.37799005594014812,11,11,170.81818181818181301,20.11715911251852518,17.19522894775859001,0.66243751293711550
8,103-18,2,0.08891120076885468,396.69109829760060393,6.75329790665043550,9,9,177.44444444444445708,28.71400145899593070,23.61649689745922842,0.29207706195509220
8,103-18,3,0.00000000000000000,196.92015478642872495,4.50030839443206787,1,1,122.00000000000000000,15.35735891982760926,15.35735891982760926,1.00000000000000000
8,103-18,4,0.19572011671275572,338.96260007833296868,5.01369267190349976,14,14,71.85714285714284699,25.84071733510216973,19.13652766850725584,0.96175371172201196
8,103-19,1,,,,0,0,,,,1.00000000000000000
8,103-19,2,-0.47157844799335102,392.05408136486556714,4.91684744060024492,8,8,198.75000000000000000,25.81269952894002984,21.97765715257578378,0.43386053232654070
8,103-19,3,-0.33615355140108921,195.60804612393903312,3.61501502221803905,16,16,193.43750000000000000,17.17861304154443403,15.76131253655310260,0.66155330526422251
8,103-19,4,0.03452878854166889,337.61339854622053736,3.56886059400750355,9,9,4.11111111111111072,12.35629521929900321,11.31131451918163222,1.00000000000000000
8,103-20,1,,,,0,0,,,,1.00000000000000000
8,103-20,2,1.58268572816631292,395.29110685094309474,6.16695297082265181,3,3,241.00000000000000000,17.12951699591129895,15.03951535150411800,0.18068451010193107
8,103-20,3,-0.12066544412120482,195.75077089461140645,5.31454293616240570,11,11,161.00000000000000000,13.90238897648364258,9.33929923361967695,0.68635435070575945
8,103-20,4,-0.27578377244649283,335.14348067867359759,3.87638914740055407,8,8,141.00000000000000000,6.86021039188031878,5.64818783832161131,0.94288717366921448
9,103-1,1,0.24493153067997261,286.94700031257031014,1.77470004558563232,1,1,0.00000000000000000,42.11803266939173795,42.11803266939173795,0.00507275468438368
9,103-1,2,,,,0,0,,,,0.00000000000000000
9,103-1,3,-0.42231853269194530,201.61101029780795102,5.18133117202332816,7,7,0.00000000000000000,39.28338772939331847,37.10659799543817883,0.10180559466193427
9,103-1,4,-1.07942673189806793,344.54247623650047672,9.08823019742965599,2,2,0.00000000000000000,45.55719029820434685,44.85323227890338416,0.04802576860250873
