SIMRUN,TIMEINT,DATACOLLECTIONMEASUREMENT,ACCELERATION,DIST,LENGTH,VEHS,PERS,QUEUEDELAY,SPEEDAVGARITH,SPEEDAVGHARM,OCCUPRATE
1,103-9,2,,,,0,0,,,,1.00000000000000000
1,103-9,3,-0.13341163487062849,198.51364105451284559,4.04429960676740219,11,11,57.54545454545454675,10.78931138159412839,4.72754809742746307,1.00000000000000000
1,103-9,4,0.34468787030354497,338.89996407582401616,4.29643935719446812,18,18,22.33333333333333215,18.29317193510994954,12.16778110434622739,1.00000000000000000
1,103-10,1,-0.29640244373595082,283.36663487237609615,4.96976087273485057,9,9,66.22222222222222854,17.79118778783321630,10.56608884661712011,0.71304787044313300
1,103-10,2,-0.02439112218194441,396.44609887739426313,4.71383527920451950,11,11,75.45454545454545325,33.61141003745242983,31.07507338919386086,0.60122629420092910
1,103-10,3,,,,0,0,,,,1.00000000000000000
1,103-10,4,0.68854108597282115,341.72110872026973993,3.68842142097748082,13,13,4.84615384615384581,35.26601020117048790,34.42141106592652733,1.00000000000000000
1,103-11,1,,,,0,0,,,,1.00000000000000000
1,103-11,2,-0.46179793610569464,393.06981390653595554,4.90165930859592613,11,11,91.00000000000000000,22.70569095903957546,19.64139712295471796,0.38152572321120981
1,103-11,3,1.11686206098534857,198.94024110034825981,4.28744702799742772,11,11,86.81818181818181301,20.55593633554726907,15.72048759874433443,1.00000000000000000
1,103-11,4,0.31562656298953812,340.48130563116711755,4.98227333363879321,16,16,27.25000000000000000,22.43291445838689313,6.83217498561895109,1.00000000000000000
1,103-12,1,,,,0,0,,,,1.00000000000000000
1,103-12,2,-0.96316300894249562,395.01513249894344426,4.74517207946765307,5,5,48.39999999999999858,15.52657607048411670,9.54555731060513324,0.87439741170912844
1,103-12,3,-0.22769442997711337,198.78791511634403832,4.79859140788092109,17,17,66.82352941176471006,21.69474344062520288,15.55563036673811261,1.00000000000000000
1,103-12,4,-0.69910413480256928,338.94155633664479410,4.26269364032733300,5,5,56.79999999999999716,10.37398743553945124,6.96248007401094249,1.00000000000000000
1,103-13,1,0.41034633472732879,288.11729042336833118,5.69608409683516292,13,13,123.84615384615383959,29.98973302022844933,25.27564026248949247,0.54135156681892338
1,103-13,2,,,,0,0,,,,1.00000000000000000
1,103-13,3,-0.59936725356077902,195.35443620100176076,3.38288120737063736,10,10,51.29999999999999716,9.21490797353463797,5.19791580947068610,1.00000000000000000
1,103-13,4,0.20542059516378849,337.93060590478188487,5.48175686067334134,14,14,55.85714285714285410,21.16624214812039995,15.88254066344906157,0.96666666666666667
1,103-14,1,-1.17017400406460692,284.94342769918205249,4.21146022649893226,13,13,126.00000000000000000,22.51458147509547203,20.36765923723473648,0.44830044155108528
1,103-14,2,-0.52085480206951673,394.78299279935561117,7.62871118628971256,8,8,106.75000000000000000,20.76720738960530710,17.08186177059048205,0.66700844808349491
1,103-14,3,,,,0,0,,,,1.00000000000000000
